id,observed_on,Latitude,Longitude
79731897,2020-01-14,25.1373205719,-80.9353349874
79884675,2019-04-03,28.0923388333,-80.5653
82206419,2019-01-24,26.108525,-80.1041111667
82897301,2020-01-14,26.0690361563,-80.1108921615
83215403,2021-04-28,25.8081349194,-80.1219528529
84904501,2021-06-28,29.735455,-81.2384116667
86748598,2021-04-17,24.739988327,-80.9820709229
87437046,2021-07-17,41.330345,-71.737945
87551410,2021-07-18,41.3209954,-71.8122852997
87639131,2021-03-29,25.89698,-80.1225278333
87816259,2021-03-30,25.81739,-80.120655
89143368,2020-01-18,27.66457,-80.3585283333
89261861,2021-07-30,41.3373025142,-70.8290489412
89424143,2020-01-11,26.4508610993,-80.0487212464
89593726,2020-01-03,26.0195687545,-80.1145451432
89928606,2019-10-11,35.8245811462,-75.5541534424
89934572,2021-08-04,41.3389333333,-70.7277366667
89960498,2021-08-04,41.3346666667,-70.8261
90615880,2020-02-16,27.0653419495,-80.1141891479
90791163,2021-08-11,41.4558820003,-71.3574197517
90809856,2021-08-11,41.4816354231,-71.2460290038
90900785,2020-02-10,25.795295,-80.1271666667
91194588,2021-08-14,41.3442616667,-70.8359216667
91498310,2021-02-10,26.9294403399,-80.068060644
91832480,2021-08-19,41.514145,-71.2340783333
91869566,2021-08-20,41.4992370605,-71.0429153442
92035860,2021-08-20,41.5112619128,-71.0103455121
92133353,2021-08-22,41.5795246718,-70.4559642478
92135124,2021-08-22,41.5785616667,-70.4568466667
92204769,2021-08-13,26.1224386,-80.1373174
92232832,2021-08-23,41.4884803765,-71.2606392757
92271815,2021-08-23,41.343172,-71.688451
92307036,2021-08-23,41.4894533333,-71.286225
92607213,2021-08-26,41.3635754444,-71.6105883611
92958411,2021-08-29,40.7154782115,-72.9188475105
93000957,2021-08-29,41.1793412408,-71.5645709262
93001381,2021-08-29,41.1809871532,-71.565186577
93001389,2021-08-29,41.1787375342,-71.5642396734
93086315,2021-08-29,41.1799880304,-71.5647536517
93106142,2021-08-29,41.174675,-71.5604083333
93513832,2021-09-03,41.526833463,-70.6962115589
93700785,2021-09-02,41.3861629863,-70.835802335
93862248,2021-09-02,41.55014,-70.717374
94169744,2020-02-01,29.9719419,-81.4278984
94254541,2021-08-31,41.3770366667,-71.5131216667
94282125,2021-01-01,28.3254590349,-80.6068801671
94327310,2021-08-19,41.4615207539,-71.1744129338
94349303,2021-09-10,41.3951024,-71.4650556
94964047,2021-09-15,41.3482194444,-70.6398916667
95295251,2021-09-15,41.5062675476,-71.0907363892
95337321,2021-09-11,41.3782432719,-70.7439199716
95532525,2021-09-20,41.290751989,-70.0924685877
95652342,2021-09-17,40.976838,-72.099581
95840763,2021-09-23,41.43505,-71.4545966667
95857439,2021-09-23,34.671554,-76.977793
95880553,2021-09-23,41.3476572351,-70.6608567644
95892470,2021-09-23,40.9739539722,-72.1082799722
95892497,2021-09-23,40.974085,-72.1077499722
95892619,2021-09-23,40.9702249722,-72.119281
95999558,2021-09-24,40.9521789551,-72.1687469482
96364840,2021-09-27,29.772475,-81.2523583333
96404311,2021-09-27,28.9906127694,-80.8656704798
96415532,2021-09-22,39.2705161101,-74.5799402611
96776068,2021-10-01,30.1506416667,-81.3527
97138930,2021-10-03,27.799825,-80.41607
97583883,2020-03-17,28.3599590692,-80.6032595585
98138430,2021-10-09,25.790654,-80.1300455
99395547,2018-05-20,30.8516805556,-81.4247361111
99846961,2021-10-10,30.2910012125,-81.3878518126
100792735,2021-02-18,25.7828416667,-80.1278083333
101264140,2021-11-16,27.299499,-80.216482
101274547,2021-11-16,26.455411911,-80.0581359863
101297588,2021-11-16,26.6936616667,-80.0333778333
101363144,2021-11-17,25.6750116667,-80.1537778333
101396647,2021-11-18,26.8988877309,-80.0583356246
101461652,2021-11-19,26.9361839294,-80.0705718994
101542674,2021-11-20,28.1125658793,-80.5723346678
101632543,2021-11-21,29.1313916667,-80.9570616667
101635826,2021-11-21,26.1370273959,-80.1023924165
101654233,2021-11-21,28.3953475952,-80.5947494507
101656572,2021-11-20,27.8700710975,-80.5818312522
101678136,2021-11-21,29.1349201202,-80.9624938965
101723526,2021-11-22,29.6382616667,-81.1997383333
101739007,2021-11-22,29.15555315,-80.9704187056
101777742,2021-11-23,28.9511046786,-80.8390649781
101825894,2021-11-24,29.1456405865,-80.9650225193
101846813,2021-11-24,28.995355,-80.8688666667
101847390,2021-11-24,26.4412937164,-80.0601119995
101848258,2021-11-24,28.995395,-80.8688283333
101876515,2021-11-25,29.00175,-80.87275
101890093,2021-11-25,26.7921389062,-80.0326898774
101897377,2021-11-21,25.7868783333,-80.1270611667
101905819,2021-11-25,26.4428217107,-80.0598437116
101907845,2021-11-25,26.4474916667,-80.0591195
101908714,2021-11-25,26.444155,-80.0597
101908767,2021-11-25,26.44368,-80.0597528333
101908951,2021-11-25,26.4434133333,-80.0597916667
101908992,2021-11-25,26.4434133333,-80.0598
101909073,2021-11-25,26.44315,-80.0598305
101921375,2021-11-25,27.6271133333,-80.3486116667
101936689,2021-11-26,28.3596229553,-80.6041946411
101966471,2021-11-26,28.2135133333,-80.5970533333
102009819,2021-11-26,26.3107157655,-80.0755942915
102240514,2019-12-28,29.8439828,-81.2711546
102249578,2021-11-28,28.6604916667,-80.649955
102469402,2021-12-04,26.0165931518,-80.1152038202
102473354,2021-12-04,25.6863118371,-80.1586836065
102480127,2021-12-04,25.9857722651,-80.1175349113
102481010,2021-12-04,26.5444382237,-80.0430571166
102481495,2021-12-04,26.466945,-80.0564333333
102485269,2021-12-04,26.4669133333,-80.0564111667
102491282,2019-11-29,26.7919998712,-80.0320000201
102491459,2019-11-30,26.7949998526,-80.0320000201
102494816,2021-12-04,26.3123957407,-80.0753519695
102508994,2021-12-03,26.1342861667,-80.1025555
102510771,2021-12-03,26.1340833333,-80.1023861667
102895357,2021-12-11,25.80165,-80.1242221667
102929270,2021-12-12,24.740852356,-80.9806442261
103051071,2021-12-14,27.8689147782,-80.4483200071
103110109,2021-12-15,27.214827835,-80.1743766395
103113654,2021-12-15,28.4075319722,-80.5894179722
103130537,2021-12-12,25.6827616667,-80.1552805
103161250,2021-12-16,26.5328079757,-80.0459621519
103163379,2021-12-16,26.0257336551,-80.1144621894
103165816,2021-12-16,28.6500884604,-80.6794711947
103173658,2021-12-16,28.65625833,-80.63204167
103207192,2021-12-17,28.3189849854,-80.6077880859
103250108,2021-12-18,26.967607406,-80.0796918758
103264149,2021-12-18,26.0384166667,-80.1132361667
103315566,2021-12-19,25.6154216667,-80.3050533333
103421824,2021-12-21,28.858405,-80.7763216667
103586928,2021-12-22,24.8652541667,-80.7154586111
103591597,2021-12-24,26.3298475276,-80.0953898308
103598875,2021-12-24,26.3623817778,-80.0681111869
103652887,2021-12-25,26.7724133333,-80.0439083333
103677097,2021-12-25,26.544538,-80.042867
103716505,2019-12-30,26.7826547246,-80.0411614685
103725122,2021-12-26,24.8846229744,-80.6893875918
103727485,2021-12-26,26.1003799438,-80.1043243408
103767221,2021-12-27,25.7866514984,-80.1276115962
103830325,2021-12-28,25.715595,-80.1485666667
103959869,2021-12-30,25.8600521088,-80.1188659668
103981960,2021-12-30,25.8172416667,-80.1206195
104029243,2021-12-31,26.49869404,-80.05203056
104128573,2022-01-01,26.5002037374,-80.051914081
104129867,2021-12-31,26.7808404061,-80.0320505451
104142518,2022-01-01,25.6151616667,-80.3054716667
104209822,2022-01-02,35.2297407874,-75.5491025894
104233282,2022-01-02,26.3657109444,-80.0680504167
104374650,2022-01-03,25.6790111111,-80.2578277778
104384032,2022-01-04,26.3160102863,-80.0749831376
104427342,2022-01-05,26.9026916667,-80.0604861667
104486131,2022-01-04,35.2331320475,-75.5959182769
104553251,2022-01-03,25.6790395688,-80.2579159746
104582721,2022-01-08,26.88567825,-80.05406101
104651737,2022-01-09,28.1178083333,-80.573805
104657693,2022-01-09,26.3630966667,-80.0693055
104665455,2022-01-09,27.6367083333,-80.3508133333
104672333,2022-01-09,26.8984216667,-80.0578833333
104673267,2022-01-09,27.7521083333,-80.3898
104759489,2018-10-09,39.5326783333,-74.2606416667
104781404,2022-01-11,26.0424384997,-80.1130897997
104812485,2022-01-12,28.1102555,-80.5713416667
104825644,2021-12-25,26.9075884,-80.0612323997
104868132,2022-01-13,26.937125,-80.0691445
105136062,2022-01-12,26.6135416667,-80.0366278333
105168296,2022-01-09,26.1202977282,-80.1037752628
105278936,2022-01-20,26.3907966667,-80.0659555
105281719,2022-01-20,26.6066993978,-80.0365805421
105314164,2022-01-21,26.0877067563,-80.1095111668
105325876,2022-01-21,26.3520123753,-80.0690442663
105331667,2022-01-14,29.02108,-80.8850583333
105361723,2022-01-20,25.9780383333,-80.1179971667
105427457,2022-01-22,26.7974781293,-80.0318840146
105522736,2022-01-12,27.763705,-80.3969033333
105646661,2022-01-03,24.8486615559,-80.740834102
105662118,2021-12-04,25.7134366667,-80.1510471667
105673039,2022-01-27,28.6698366667,-80.6416866667
105695739,2021-01-14,26.6744445811,-80.0371651944
105982167,2022-02-01,26.7972583771,-80.0320892334
105999013,2021-03-07,25.7026309514,-80.1547310789
106023984,2022-02-02,25.75109668,-80.14613825
106024035,2022-02-02,26.8217490055,-80.0377180707
106024182,2022-02-02,25.836745,-80.1200166667
106046643,2019-05-09,33.8199804647,-78.6879718863
106050545,2022-02-02,27.6338918114,-80.3520918265
106076113,2022-01-09,27.6604740462,-80.3575377167
106119716,2021-11-21,24.847545,-80.7424916667
106121653,2022-02-04,25.8489366667,-80.1188888333
106125082,2022-02-04,26.0844657692,-80.1093599573
106127851,2022-02-02,25.7511116667,-80.1461333333
106151874,2022-02-02,25.6825716667,-80.1555945
106156630,2022-02-04,25.7618998819,-80.1917902753
106172942,2022-02-05,26.1364555359,-80.1025924683
106212776,2022-02-02,25.7512122362,-80.146367922
106257259,2022-02-05,25.7336,-80.1623611667
106262865,2022-02-06,28.1177536352,-80.5736770761
106270018,2022-02-06,26.0704335,-80.1105443
106378981,2022-02-06,25.7347636,-80.1583832
106382848,2022-02-04,25.8306883333,-80.119475
106471331,2022-02-09,26.9032485371,-80.0594525132
106546387,2022-02-10,27.4784383333,-80.2924283333
106551419,2022-02-11,28.2791046454,-80.605531682
106551462,2022-02-11,28.2797977649,-80.6055847616
106552282,2022-02-11,26.36691064,-80.06770474
106561894,2022-02-11,29.026841,-80.922821
106575277,2022-02-11,28.9606866066,-80.8465891486
106581389,2022-02-11,27.6579756,-80.3566342
106618572,2022-02-12,25.79258,-80.1262138333
106635141,2021-12-28,26.0750916667,-80.11
106687931,2022-02-13,26.2551471452,-80.0837978349
106700411,2022-02-13,25.7715372801,-80.129997795
106754895,2022-02-14,29.158674848,-80.9719986096
106758407,2022-02-14,29.1581553972,-80.9714553778
106758449,2022-02-14,29.1623291,-80.9738846997
106793950,2022-02-15,25.7834129333,-80.1277923584
106795223,2022-02-15,29.0276093705,-80.8888670308
106799445,2022-02-15,27.2523909901,-80.1947065071
106801639,2022-02-15,27.6534079722,-80.3551899722
106812789,2022-02-15,27.8666118986,-80.449892208
106822479,2022-02-15,25.9940947406,-80.116735613
106830134,2022-02-15,27.85221,-80.44795
106833089,2022-02-15,28.8629883333,-80.7789616667
106856664,2022-02-16,26.6135000761,-80.0365879387
106858738,2022-02-16,28.3893623352,-80.5963897705
106859236,2022-02-16,26.7633161,-80.050796
106873022,2022-02-16,24.7403659821,-80.9807357788
106879096,2022-02-11,27.1994926,-80.2022684
106880203,2022-02-11,27.1994926,-80.2022684
106888571,2022-02-16,29.047547,-80.8994459722
106918518,2022-02-17,26.6134136187,-80.0365468361
106977511,2022-02-18,28.3280555556,-80.6066666667
106982095,2022-02-17,25.8021587014,-80.1226200944
106985055,2022-02-18,25.7792686159,-80.1861206722
107039094,2022-02-18,26.362745,-80.0681083333
107075357,2020-12-31,26.301211,-80.122334
107108437,2022-02-20,26.2163198201,-80.0903806907
107108499,2022-02-20,26.1961286029,-80.0939406895
107114262,2022-02-20,27.2717874684,-80.2038362437
107134758,2022-02-17,28.4030549722,-80.5911229722
107136972,2022-02-20,26.7244671755,-80.034360651
107143080,2022-02-20,28.1208356742,-80.5746261126
107163764,2022-02-20,26.0650888333,-80.1111528333
107163842,2022-02-20,26.06895,-80.1107555
107165124,2022-02-13,26.068248884,-80.1107894
107176837,2022-02-21,25.7846666667,-80.1275166667
107180746,2022-02-21,25.9488383333,-80.1188445
107181467,2022-02-21,28.4015979767,-80.5922012329
107184182,2022-02-21,28.384665,-80.605045
107191496,2022-02-21,29.1469278212,-80.9649973735
107195985,2022-02-21,25.8016254187,-80.1243658372
107207708,2022-02-21,28.0939979553,-80.566368103
107214026,2022-02-21,27.6266814396,-80.3481727839
107229781,2022-02-17,26.7122583333,-80.03325
107230686,2022-02-21,24.728675,-81.0030888833
107258682,2022-02-22,35.12344,-75.921165
107259357,2022-02-13,26.1475638333,-80.1009833333
107272462,2022-02-20,25.66938,-80.1536778333
107273429,2022-02-22,28.1688076263,-80.5873278156
107283002,2022-02-22,25.8343162537,-80.1194381714
107311107,2022-02-22,26.7176599722,-80.033433
107314197,2019-12-21,29.2330633333,-81.0107027833
107314601,2022-02-21,29.2235472445,-81.005063206
107316936,2022-02-23,26.7976116667,-80.0316861667
107328383,2022-02-23,28.6560450022,-80.6320033333
107328834,2022-02-23,28.4085439591,-80.589519654
107339522,2022-02-23,25.7010052513,-80.1555331796
107381030,2022-02-24,25.7663454433,-80.1305004582
107383632,2022-02-24,26.1205173936,-80.1045770758
107387528,2022-02-24,28.6572333333,-80.63288
107421759,2022-02-25,26.5460966667,-80.041825
107429799,2022-02-25,25.9944416667,-80.1166166667
107475483,2022-02-26,25.849695,-80.1188195
107500876,2022-02-26,26.8722833333,-80.049675
107513870,2022-02-26,24.72769667,-81.00530278
107522353,2022-02-26,26.0282952813,-80.1140809998
107550194,2022-02-26,25.849195,-80.1188888333
107551511,2022-02-24,25.7362056793,-80.1538326023
107557214,2022-02-27,26.526776,-80.046957
107581548,2022-02-25,26.5244764,-80.0474607
107589244,2022-02-27,26.3779817432,-80.0673835794
107589479,2022-02-27,26.3786842441,-80.066482667
107589637,2022-02-27,26.3786445139,-80.0664540008
107591720,2022-02-27,29.279475,-81.0325388333
107607868,2022-02-25,26.8226127735,-80.0379377604
107697314,2022-03-01,33.846230954,-77.9658185598
107724520,2022-03-01,35.2508966667,-75.522995
107732482,2022-03-01,33.9878383333,-77.910125
107824287,2022-03-03,26.959575,-80.0771861667
107836669,2022-03-03,25.7179489282,-80.1486067101
107859306,2022-02-09,34.6990467955,-76.7402110621
107888450,2022-03-04,26.6163283333,-80.0367888333
107911294,2022-02-11,28.7027944011,-80.667222919
107950282,2022-03-05,33.5055611111,-79.0600388889
107952840,2022-03-05,33.8460283333,-77.95945
107955820,2022-02-24,25.6729462977,-80.1531738678
107970192,2022-03-05,27.2526737314,-80.1947306469
107973145,2022-03-05,27.6604833333,-80.357345
107977289,2022-03-05,26.15780833,-80.0994195
107977655,2022-03-05,26.15843617,-80.099175
107978062,2022-03-05,26.15945,-80.09898333
107981843,2022-03-05,29.6708833333,-81.2134166667
107987763,2022-03-05,34.1954295997,-77.8030228121
107994770,2022-03-05,33.9639963936,-77.9207890481
108010755,2021-12-16,24.8466033333,-80.7432716667
108020627,2022-03-06,28.3439331055,-80.6053695679
108025356,2022-03-06,28.26447,-80.60443
108027567,2022-03-06,28.0950375682,-80.5893710504
108027916,2022-03-06,28.1321746505,-80.5548379717
108036704,2022-03-06,27.6321972366,-80.3503450379
108041016,2022-03-06,27.6305662021,-80.3501160443
108054343,2022-03-06,28.367105,-80.6017616667
108064174,2022-03-06,26.53833333,-80.0444445
108067290,2022-03-06,24.856705,-80.72798
108070006,2022-03-06,25.7923937558,-80.1265954971
108071441,2022-03-06,28.3580033333,-80.60343
108102746,2022-03-07,28.1861743226,-80.5919999821
108110778,2022-03-07,28.275309,-80.6054184997
108113482,2022-03-07,26.15798883,-80.09932783
108114406,2022-03-05,26.9798850262,-80.0830944255
108134210,2022-03-07,26.532075,-80.0463111667
108146803,2022-03-07,28.3451,-80.6050333333
108182027,2022-03-08,26.0951671174,-80.106443119
108187385,2022-03-08,33.8448793575,-77.965992265
108194359,2022-03-08,35.2267028997,-75.6353706
108203805,2022-03-08,26.4721845417,-80.0555234124
108212868,2022-03-08,26.7830007438,-80.04383802
108254245,2022-03-09,35.5223327331,-75.4726461096
108259049,2022-02-02,25.7514366667,-80.1462945
108269794,2022-03-09,33.845705,-77.9610283333
108269818,2022-03-09,33.84485,-77.9592883333
108269937,2022-03-09,33.8446533333,-77.9593116667
108270010,2022-03-09,33.8446166667,-77.9593583333
108271969,2022-03-09,33.8446166667,-77.9593583333
108273384,2022-03-09,33.8449633333,-77.9656616667
108273407,2022-03-09,33.8446383333,-77.9665616667
108307028,2022-02-22,28.406621,-80.590522
108310710,2022-03-10,33.99822555,-77.90527262
108359581,2022-03-10,24.8125616667,-80.8202366667
108364697,2022-03-11,26.4596597571,-80.0575808343
108433653,2022-03-12,26.5417098999,-80.0435256958
108434142,2022-03-11,33.4330218237,-79.1185121244
108444718,2022-03-12,25.1366833333,-80.93332
108450878,2022-03-12,33.9909588281,-77.9079356848
108459334,2022-03-11,26.309375,-80.0756221667
108463153,2022-03-10,25.9245083333,-80.1208416667
108563297,2022-03-11,26.1412815,-80.149857
108580513,2022-03-13,28.95275,-80.8400333333
108592543,2022-03-14,25.7452907562,-80.1431350708
108601686,2022-03-14,25.7846666667,-80.1276028333
108649201,2022-03-15,26.3640548,-80.1078782054
108652994,2022-03-15,29.01224445,-80.879525
108669227,2022-03-15,28.3288166667,-80.6065216667
108690401,2022-03-15,25.7821416667,-80.1277861667
108711705,2022-03-10,28.4975397945,-80.6371497088
108735596,2022-03-16,25.9999116667,-80.1157833333
108744751,2022-03-16,26.0392555,-80.11325
108756027,2022-03-16,26.2391639722,-80.0872109722
108770358,2022-03-16,26.251776,-80.1384465
108813066,2022-03-15,29.161346,-80.9732029722
108846862,2022-03-17,26.9178253466,-80.0646590379
108874958,2022-03-18,26.9292557662,-80.067440667
108878306,2022-03-18,26.2141787489,-80.0910701873
108879733,2022-03-18,26.3940354903,-80.0654931833
108880870,2022-03-17,35.2313168775,-75.5476991506
108917654,2022-03-09,35.2206197392,-75.657600759
108928929,2022-03-18,25.7437588191,-80.1438746174
108949285,2022-03-19,26.1327333333,-80.1027611667
108949988,2022-03-19,26.4602033333,-80.0576333333
108961511,2022-03-19,27.6677783333,-80.3594583333
108964177,2022-03-19,25.8200605713,-80.1204017118
108975273,2022-03-19,25.6982616667,-80.1640333333
108989565,2022-03-19,26.872067847,-80.0491026309
109077731,2022-03-19,27.8136366667,-80.4228366667
109084622,2022-03-20,25.7028012643,-80.2464878932
109084726,2022-03-17,34.23592,-77.7734
109142589,2022-03-13,24.7328017,-81.024073
109142657,2022-03-14,25.7910597003,-80.1276105381
109149609,2022-03-16,25.986975,-80.1175305
109153274,2022-03-21,26.177280426,-80.0965957642
109169701,2022-03-21,26.4169921875,-80.0638961792
109172085,2022-03-18,26.3591833333,-80.0687416667
109191858,2022-03-21,29.1386032997,-80.9603010997
109207645,2022-03-22,25.7238826752,-80.2183303833
109221891,2022-03-21,26.7927439985,-80.0318813939
109222845,2022-02-24,28.7467704268,-80.7528406754
109229161,2022-03-22,26.0907427316,-80.1090929273
109237966,2022-03-18,25.6885616667,-80.1564333333
109253793,2022-03-09,25.7904033333,-80.1266861667
109257625,2022-03-22,29.2861131264,-81.0357593064
109257679,2022-03-22,29.2861131264,-81.0357593064
109257901,2022-03-22,29.2861131264,-81.0357593064
109265761,2022-03-22,29.2388916667,-81.0133222167
109277109,2022-03-23,26.017216,-80.115621
109283772,2022-03-15,25.7913524319,-80.1267782594
109292278,2022-03-23,28.40568,-80.5903783333
109320940,2022-03-23,28.069065094,-80.556892395
109327969,2022-03-23,25.7406166667,-80.1462555
109327991,2022-03-23,25.7391033333,-80.1483695
109328730,2022-03-15,25.7754283883,-80.1303163916
109330092,2022-03-23,25.7436033333,-80.14405
109341977,2022-03-23,25.611428651,-80.3068063769
109368100,2022-03-23,28.3933783333,-80.5952216667
109385497,2022-03-24,25.6833283333,-80.1556861667
109392027,2022-03-24,26.1244055,-80.1033638333
109395152,2022-03-19,25.70815,-80.1517945
109406331,2022-03-23,26.891495,-80.0559305
109408851,2022-03-24,26.123125,-80.1040638333
109409105,2022-03-24,26.125275,-80.1032028333
109426298,2022-03-23,25.7832916667,-80.1276861667
109463700,2022-03-22,27.4754466667,-80.2908116667
109487438,2022-03-23,26.4646554374,-80.0566123689
109602192,2022-03-24,26.2370280171,-80.0874589523
109693247,2022-03-23,28.3200067,-80.6075513
109693249,2022-03-23,28.3200067,-80.6075513
109693252,2022-03-23,28.3200067,-80.6075513
109693255,2022-03-23,28.3200067,-80.6075513
109694770,2022-03-26,24.843229597,-80.7925591618
109785326,2022-03-07,28.3206183172,-80.6077418267
109885942,2022-03-21,26.2455694444,-80.085525
109894411,2022-03-29,26.7041333333,-80.0327
109929582,2022-03-30,26.132925,-80.1027361667
109976551,2022-03-30,25.7932951903,-80.1270357779
110015764,2022-03-21,29.29283,-81.0392611667
110038925,2022-03-30,26.1306144898,-80.102948508
110076695,2022-03-31,25.980653,-80.117721
110140126,2022-04-01,26.1526641846,-80.1003265381
110172912,2022-04-01,27.8585919913,-80.4465317354
110198358,2022-04-02,25.7796916667,-80.1280528333
110202096,2022-04-02,25.68938,-80.1565166667
110233052,2022-04-02,25.7457414807,-80.1986777647
110236754,2022-04-02,25.819251653,-80.1207414738
110282401,2022-04-03,25.7458889498,-80.1925288057
110296113,2022-03-30,25.7861611111,-80.1274
110296115,2022-03-30,25.7861305556,-80.1274222222
110296116,2022-03-30,25.7850722222,-80.1275138889
110478863,2022-04-05,26.1261686007,-80.1040350018
110489597,2022-04-05,25.8169466667,-80.1206666667
110609984,2022-04-06,26.1574033834,-80.0993649569
110620685,2022-04-04,28.17573,-80.58905
110621339,2022-04-06,24.7280783333,-80.9879
110660506,2022-04-07,26.2670853479,-80.0797387655
110665740,2022-04-07,24.8127533333,-80.8182533333
110685540,2022-04-07,35.2276333333,-75.6284866667
110747044,2022-03-19,25.7158666667,-80.1488111667
110929477,2022-02-12,26.9791174407,-80.0828439742
110965285,2022-03-22,26.3639332399,-80.0683366152
111104943,2022-04-11,35.2401836698,-75.5548080177
111138690,2022-04-07,26.3106761996,-80.0755735653
111161971,2022-04-11,26.3185029348,-80.0997656956
111197594,2022-04-12,25.7693463252,-80.1302349583
111197655,2022-04-12,25.7693211205,-80.1302108006
111212150,2022-03-23,25.6798133333,-80.2562633333
111220302,2022-04-12,26.721271247,-80.0342148799
111333384,2022-04-13,26.5426819722,-80.0434719722
111366883,2022-02-20,28.1684957884,-80.5875831503
111411516,2022-04-14,25.7751216667,-80.1293861667
111416214,2022-04-14,25.7762601693,-80.1293813065
111416879,2022-04-14,26.1288916667,-80.1029278333
111423998,2022-03-16,25.9869383333,-80.117425
111455983,2022-04-14,25.9898433685,-80.1175765991
111571060,2022-04-15,25.7165881652,-80.1633199382
111571539,2022-03-14,34.5003656591,-77.4072355468
111637615,2022-04-16,27.653155,-80.3551116667
111667104,2021-12-18,28.7032788091,-80.6673511359
111675241,2022-04-16,27.6533966667,-80.355325
111776005,2022-04-17,26.3116888986,-80.0754154039
111912160,2022-04-18,28.3302746833,-80.6065041995
111917329,2022-04-18,25.9989616667,-80.1160278333
111924999,2022-04-18,27.25498,-80.1960966667
111925856,2022-04-14,26.1035513226,-80.1280847763
112262164,2022-04-20,26.3253533333,-80.0736833333
112264353,2022-04-21,26.4598769997,-80.0576784997
112278756,2022-04-21,27.4598417905,-80.2871832661
112298093,2022-04-21,27.6661968231,-80.3591995239
112299557,2022-04-21,26.61385,-80.0365
112306828,2022-04-21,25.7803916667,-80.1281195
112313771,2022-04-21,28.0690778333,-80.556305
112339873,2022-04-21,25.780495,-80.1280528333
112373572,2022-04-22,29.3209010689,-81.0524497089
112374344,2022-04-22,29.3186825468,-81.0513465666
112398516,2022-04-22,26.0363395304,-80.1136758481
112400622,2022-04-22,26.0352934943,-80.1141130925
112400668,2022-04-22,26.0355262939,-80.1137083722
112401103,2022-04-22,26.0350501716,-80.1137718292
112401736,2022-04-22,26.0344446153,-80.1139544406
112402974,2022-04-22,26.0346999681,-80.113778838
112413097,2022-04-22,29.0333666667,-80.89193
112413122,2022-04-22,29.0331833333,-80.8920583333
112413166,2022-04-22,29.0334111667,-80.8919366667
112434004,2022-04-22,29.0443282208,-80.8985615431
112456189,2022-04-22,26.17970038,-80.09595611
112457367,2022-04-22,30.0034972167,-81.3179033333
112458591,2022-04-22,29.5237860891,-81.1479303986
112468463,2022-04-22,26.0348701477,-80.1140441895
112529143,2022-04-23,29.1210384015,-80.9504799173
112547075,2022-04-21,29.8958966667,-81.2758783333
112547495,2022-04-23,28.3360466667,-80.6059633333
112554282,2022-04-23,28.1873826,-80.5928504
112555079,2022-04-23,26.058525,-80.1115166667
112577124,2022-04-23,28.6630737666,-80.6370562192
112589181,2022-04-23,29.2304477692,-81.0091018677
112655621,2022-04-24,29.31441708,-81.0493762326
112679424,2022-04-24,29.6703380299,-81.2132777673
112725321,2022-04-24,26.1496971667,-80.1011666667
112752892,2022-04-22,28.9607268759,-80.8466407099
112761800,2022-04-24,29.638981,-81.199837
112787446,2022-04-23,25.7175952503,-80.1488158024
112832469,2022-04-25,29.3047606553,-81.0431328035
112874155,2022-04-25,25.7395961794,-80.1624623106
112955779,2022-03-18,26.2342133333,-80.0881111667
112964598,2022-04-26,29.3113983795,-81.0481948872
113001934,2022-04-26,29.3858918,-81.084048
113009924,2022-04-26,27.6333466667,-80.3502966667
113049202,2022-04-26,25.9168194444,-80.1211694444
113076318,2022-04-23,29.5982133184,-81.1822677676
113102140,2022-04-23,29.2076950073,-80.9973449707
113133175,2022-04-23,25.6783716667,-80.1544945
113162920,2022-03-15,28.3744044738,-80.599979622
113224660,2022-04-28,29.3536725068,-81.0619227668
113307522,2022-04-28,25.7929633333,-80.1262195
113361394,2022-04-29,25.7618998819,-80.1917902753
113389272,2022-04-29,29.790225,-81.2574383333
113403537,2022-04-29,29.0403144373,-80.8960251134
113459172,2022-02-15,25.7044583333,-80.1530138333
113501672,2022-04-28,29.1538605685,-80.9693313632
113501673,2022-04-28,29.1533955997,-80.9691040997
113501674,2022-04-28,29.1529371141,-80.96881895
113501680,2022-04-28,29.1515129,-80.9680869
113501681,2022-04-28,29.1512899926,-80.9679113739
113501685,2022-04-28,29.1550925997,-80.9701301
113585881,2022-04-29,27.762755,-80.39633
113779292,2022-04-29,29.2312350102,-81.0087806685
113779807,2022-04-29,29.2309000053,-81.0086277833
113779963,2022-04-29,29.2303916722,-81.0082472167
113788614,2022-04-30,25.7540636065,-80.1464666665
113832103,2022-04-30,26.7941383333,-80.0317611667
113885544,2022-04-30,25.71837,-80.1487361667
114189337,2022-05-01,29.83568,-81.2631083333
114190169,2022-04-30,29.7123216667,-81.2279666667
114324678,2022-05-01,29.3039991169,-81.1208303182
114409127,2022-05-01,28.2132579938,-80.5962793621
114409197,2022-05-01,29.6409366667,-81.2006833333
114413429,2022-05-01,29.6772641654,-81.2161644149
114507380,2022-04-23,27.8536444444,-80.4435972222
114698143,2022-05-01,29.98848,-81.3143616667
114797536,2022-02-26,25.679914253,-80.154583044
114797676,2022-02-26,25.6849522572,-80.1557666463
114869805,2022-04-29,29.5774966197,-81.1734588658
114899953,2022-05-02,28.1361083333,-80.5788416667
115167271,2022-05-03,28.4041203957,-80.5909112142
115176841,2022-05-03,28.3367616667,-80.6059716667
115189271,2022-01-12,25.8157716667,-80.1208333333
115217389,2022-04-30,29.4715764945,-81.1224183714
115222245,2022-05-03,30.3634027778,-81.3969694444
